name	number	code	lat	lon	type	favourite
Somerset E & Chapel	6794	CE250	45.424217	-75.675186	0	0
Somerset E & Goulbourn	7615	CE260	45.42506	-75.673218	0	0
Somerset E & King Edward	8259	CE205	45.422188	-75.679695	0	0
Somerset E & King Edward	6796	CE210	45.422226	-75.679985	0	0
Somerset E & Sweetland	6792	CE220	45.423138	-75.677422	0	0
Somerset E & Sweetland	6795	CE230	45.42337	-75.677307	0	0
Somerset W & Bank	1548	CI280	45.415283	-75.696854	0	0
Somerset W & Bay	6638	CI330	45.4128	-75.702988	0	0
Somerset W & Bayswater	8039	NA160	45.406609	-75.720329	0	0
Somerset W & Bayswater	8027	NA170	45.406353	-75.720627	0	0
Somerset W & Booth	6666	CJ510	45.409737	-75.710434	0	0
Somerset W & Booth	2362	CJ520	45.40929	-75.710922	0	0
Somerset W & Bronson	1987	CI335	45.41169	-75.705559	0	0
Somerset W & Bronson	2363	CI350	45.411583	-75.705376	0	0
Somerset W & Empress	2367	CJ530	45.4105	-75.708588	0	0
Somerset W & Kent	6635	CI290	45.414356	-75.69902	0	0
Somerset W & Kent	2339	CI300	45.414299	-75.698685	0	0
Somerset W & Lebreton	6668	CJ540	45.410175	-75.708794	0	0
Somerset W & Lyon	1546	CI310	45.413265	-75.701584	0	0
Somerset W & Lyon	6636	CI320	45.413502	-75.700775	0	0
Somerset W & Percy	6637	CI340	45.412354	-75.703552	0	0
Somerset W & Preston	2370	NA140	45.408352	-75.714554	0	0
Somerset W & Preston	2361	NA150	45.40826	-75.714424	0	0
Somerset W & Rochester	2368	CJ500	45.409039	-75.712425	0	0
Somerset W & Wellington	7336	NA180	45.406075	-75.722229	0	0
South Keys 1A	3038	RF945	45.354076	-75.655609	0	0
South Keys 1B	3038	RF950	45.35384	-75.655449	0	0
South Keys 1C	3038	RF955	45.353642	-75.655319	0	0
South Keys 1D	3038	RF960	45.353115	-75.654999	0	0
South Keys 2A	3038	RF940	45.353809	-75.655228	0	0
Southgate & AD 3295	4240	RF320	45.358868	-75.65258	0	0
Southgate & Ad3308	4242	RF330	45.358387	-75.652084	0	0
Southgate & Cahill	4241	RF340	45.356884	-75.649818	0	0
Southgate & Clearwater	8471	RF300	45.360653	-75.654175	0	0
Southgate & Clearwater	8438	RF310	45.360302	-75.654198	0	0
Southmore & Buxton	4534	RC330	45.358997	-75.678825	0	0
Southmore & Dickinson	4147	RC350	45.358089	-75.681534	0	0
Southmore & Fielding	4148	RC370	45.358669	-75.68354	0	0
Southmore & Rankin	8495	RC310	45.359604	-75.67717	0	0
Southpark & Innes	8025	EH650	45.431358	-75.566917	0	0
Southpark & Tauvette	8679	EH600	45.432983	-75.574341	0	0
Southpark & Woodburn	2619	EH630	45.432362	-75.569603	0	0
Southpark & Woodview	2618	EH620	45.433372	-75.571434	0	0
Southvale & AD 2450	7300	AL435	45.399158	-75.616463	0	0
Southvale & AD 2566	7298	AL415	45.397682	-75.611603	0	0
Southvale & AD 2630	8364	AL405	45.395599	-75.609886	0	0
Southvale & Barrymore	641	AL417	45.397671	-75.611275	0	0
Southvale & Blackstone	660	AL407	45.39558	-75.609642	0	0
Southvale & Delridge	642	AL437	45.398838	-75.613159	0	0
Southvale & Erinbrook	7299	AL425	45.399063	-75.614723	0	0
Southvale & Russell	640	AL404	45.394753	-75.609993	0	0
Southvale & Russell	643	AL443	45.399288	-75.616844	0	0
Southvale & Russell	7301	AL445	45.39875	-75.618217	0	0
Spratt & 1st Shoreline	692	RR425	45.277363	-75.688148	0	0
Spratt & Canyon Walk	1245	RR445	45.282253	-75.686073	0	0
Spratt & Canyon Walk	691	RR465	45.284771	-75.681084	0	0
Spratt & Canyon Walk	3226	RR470	45.28484	-75.680214	0	0
Spratt & Golden Eye	678	RR450	45.282177	-75.685875	0	0
Spratt & Limebank	3229	RR485	45.288818	-75.671936	0	0
Spratt & Limebank	3230	RR490	45.288567	-75.672142	0	0
Spratt & North Bluff	3228	RR480	45.285866	-75.677856	0	0
Spratt & Owl Valley Path	1243	RR435	45.277935	-75.687767	0	0
Spratt & Owl Valley Path	1244	RR440	45.279453	-75.687111	0	0
Spratt & Owls Cabin	3227	RR475	45.286011	-75.677979	0	0
Spratt & Shoreline	1377	RR025	45.273911	-75.690071	0	0
Spratt & Shoreline	2015	RR430	45.277458	-75.687828	0	0
Spratt & Shoreline	3218	RR500	45.27396	-75.690285	0	0
Springbrook & Bay Hill	6552	WS620	45.271118	-75.918205	0	0
Springbrook & Bay Hill	6558	WS630	45.271019	-75.918327	0	0
Springbrook & Hazeldean	6560	WS690	45.273914	-75.925262	0	0
Springbrook & Old Orchard	1212	WS641	45.272274	-75.919815	0	0
Springbrook & Old Orchard	6557	WS650	45.272133	-75.919739	0	0
Springbrook & Old Orchard	6556	WS680	45.273769	-75.924454	0	0
Springbrook & Pebble Beach	6553	WS660	45.272362	-75.922615	0	0
Springbrook & Spyglass	6554	WS670	45.272545	-75.923225	0	0
Springbrook & Trailway	6551	WS610	45.269848	-75.916077	0	0
Springfield & Beechwood	8788	AA340	45.440071	-75.676292	0	0
Springfield & Lindenlea	7023	AA370	45.444904	-75.677437	0	0
Springfield & Putman	7021	AA350	45.441841	-75.676804	0	0
Springfield & Rideau	7022	AA360	45.443668	-75.677185	0	0
Springland & Hobson	4132	RB340	45.369659	-75.685143	0	0
Springland & Mooney's Bay	4131	RB270	45.364948	-75.6847	0	0
Springland & Mooney's Bay	4130	RB280	45.364834	-75.684753	0	0
Springland & Nicholson	8264	RB290	45.366077	-75.685165	0	0
Springland & Nicholson	8904	RB300	45.36652	-75.685188	0	0
Springland & Norberry	2412	RB320	45.367538	-75.685593	0	0
Springland & Norberry	4133	RB350	45.369949	-75.682877	0	0
Springland & Ridgewood	2449	RB310	45.368008	-75.685905	0	0
Springland & Ridgewood	8903	RB330	45.36853	-75.68586	0	0
Springland & Walkley	8483	RB250	45.362591	-75.684441	0	0
Springland & Walton	8482	RB260	45.362335	-75.68428	0	0
Springridge & Birdseye	3250	EZ275	45.480915	-75.468735	0	0
Springridge & Caprihani	3258	EZ250	45.481911	-75.464417	0	0
Springridge & Caprihani	3248	EZ255	45.482162	-75.464401	0	0
Springridge & Heatherstone	3249	EZ265	45.482166	-75.466766	0	0
Springridge & Lobelia	3247	EZ245	45.480392	-75.4636	0	0
Springridge & Peppergrass	3259	EZ240	45.479927	-75.464142	0	0
Springridge & Peppergrass	3257	EZ260	45.481949	-75.466728	0	0
Springridge & Trim	3297	EZ229	45.478485	-75.465004	0	0
Springridge & Trim	3246	EZ235	45.478573	-75.464684	0	0
Springridge & Trim	3256	EZ270	45.480751	-75.468658	0	0
ST Georges & Galloway	2705	EM250	45.468498	-75.502182	0	0
ST Georges & Galloway	8247	EM260	45.46796	-75.501785	0	0
ST Georges & Louisbourg	2706	EM270	45.466003	-75.503342	0	0
ST Georges & Marcoux	2707	EM285	45.464745	-75.503159	0	0
ST Georges & Schouten	2713	EM280	45.466793	-75.502754	0	0
ST Georges & Schouten	2708	EM290	45.463749	-75.501785	0	0
ST Georges & Schouten	2740	EM300	45.464104	-75.501984	0	0
ST Joseph  & RR 174	2369	EG004	45.451763	-75.582191	0	0
ST Joseph  & RR 174	5682	EG007	45.451847	-75.58242	0	0
ST Joseph & AD 1207	2633	EI050	45.455769	-75.571007	0	0
ST Joseph & AD 1300	2630	EI040	45.455578	-75.570793	0	0
ST Joseph & AD 1360	2635	EI080	45.458038	-75.565941	0	0
ST Joseph & AD 1360	2632	EI085	45.457859	-75.565712	0	0
ST Joseph & AD 1510	2639	EI150	45.460499	-75.553169	0	0
ST Joseph & AD 1533	2636	EI100	45.459751	-75.56089	0	0
ST Joseph & AD 1533	2638	EI110	45.459587	-75.560646	0	0
ST Joseph & AD 1820	8100	EI190	45.461704	-75.546623	0	0
ST Joseph & AD 3227	7846	EM050	45.482391	-75.504265	0	0
ST Joseph & AD 3245	1794	EM055	45.483067	-75.503334	0	0
ST Joseph & Bearbrook	8191	EI020	45.453869	-75.574066	0	0
ST Joseph & Bearbrook	8990	EI030	45.453041	-75.576393	0	0
ST Joseph & Belcourt	8540	EJ110	45.472145	-75.522362	0	0
ST Joseph & Belcourt	8543	EJ120	45.471748	-75.52359	0	0
ST Joseph & Boyer	7795	EJ200	45.467373	-75.532784	0	0
ST Joseph & Boyer	8909	EJ210	45.467121	-75.533821	0	0
ST Joseph & Chants D'oiseaux	2641	EI200	45.462563	-75.543938	0	0
ST Joseph & Chants D'oiseaux	2643	EI210	45.462383	-75.543777	0	0
ST Joseph & Cousineau	7803	EJ170	45.469242	-75.52903	0	0
ST Joseph & Dussere	1767	EJ150	45.469837	-75.527306	0	0
ST Joseph & Dussere	7802	EJ160	45.469913	-75.527618	0	0
ST Joseph & Edgar Brault	1768	EJ090	45.473804	-75.519539	0	0
ST Joseph & Forest Valley	2640	EI160	45.461327	-75.548805	0	0
ST Joseph & Gabriel	8114	EJ070	45.474628	-75.518303	0	0
ST Joseph & Golden Valley	2637	EI140	45.460762	-75.553253	0	0
ST Joseph & Grey Nuns	5833	EJ220	45.46603	-75.535759	0	0
ST Joseph & Grey Nuns	8116	EJ230	45.465744	-75.536812	0	0
ST Joseph & Hart	2631	EI060	45.456329	-75.569397	0	0
ST Joseph & Hart	2634	EI070	45.456814	-75.569016	0	0
ST Joseph & Jeanne D'arc	8463	EI240	45.46402	-75.540726	0	0
ST Joseph & Marenger	2642	EI220	45.463165	-75.542519	0	0
ST Joseph & Marenger	2644	EI230	45.463356	-75.541664	0	0
ST Joseph & Notre Dame	7794	EJ240	45.465054	-75.538422	0	0
ST Joseph & Notre Dame	8101	EJ250	45.465015	-75.537987	0	0
ST Joseph & Orléans	5740	EJ180	45.468681	-75.529762	0	0
ST Joseph & Orléans	1770	EJ190	45.468491	-75.530777	0	0
ST Joseph & Place D'orléans Mall	2626	EM073	45.478786	-75.511215	0	0
ST Joseph & Prestone	7844	EM057	45.480694	-75.507675	0	0
ST Joseph & Prestone	5649	EM060	45.479717	-75.509186	0	0
ST Joseph & Prestone	8108	EM065	45.480476	-75.507523	0	0
ST Joseph & Rcmp	8194	EI090	45.458725	-75.564102	0	0
ST Joseph & Rcmp	8193	EI095	45.458843	-75.562859	0	0
ST Joseph & ST Jean	7801	EJ130	45.470753	-75.525764	0	0
ST Joseph & ST Jean	7798	EJ140	45.470314	-75.526207	0	0
ST Joseph & ST Pierre	1766	EJ100	45.473274	-75.520851	0	0
ST Joseph & Taylor Creek	1688	EO025	45.48801	-75.485237	0	0
ST Joseph & Tenth Line	7843	EM045	45.483425	-75.502167	0	0
ST Joseph & Tenth Line	8761	EO003	45.484234	-75.498886	0	0
ST Joseph & Trim	2745	EO040	45.488674	-75.478989	0	0
ST Joseph & Trim	748	EO041	45.488819	-75.47905	0	0
ST Joseph & Youville	8120	EI180	45.461731	-75.547668	0	0
ST Laurent & AD 1055	8852	EB240	45.427578	-75.63903	0	0
ST Laurent & AD 1971	8328	AL090	45.397491	-75.622131	0	0
ST Laurent & AD 2250	1911	RI010	45.38834	-75.617104	0	0
ST Laurent & AD 2255	1912	RI020	45.388218	-75.61676	0	0
ST Laurent & AD 2300	4304	RI030	45.38504	-75.617752	0	0
ST Laurent & AD 2300	4308	RI040	45.38493	-75.617386	0	0
ST Laurent & AD 2355	4310	RI080	45.382965	-75.622932	0	0
ST Laurent & AD 2385	4306	RI070	45.382713	-75.623863	0	0
ST Laurent & AD 505	4391	EA330	45.443676	-75.648476	0	0
ST Laurent & AD 505	4392	EA340	45.444431	-75.648582	0	0
ST Laurent & AD 938	6693	EB200	45.430607	-75.641045	0	0
ST Laurent & Arundel	4380	EA160	45.455017	-75.654869	0	0
ST Laurent & Belfast	5896	EC070	45.411369	-75.630295	0	0
ST Laurent & Belfast	8539	EC080	45.411457	-75.630043	0	0
ST Laurent & Blasdell	4386	EA200	45.453289	-75.653648	0	0
ST Laurent & Bourassa	1507	EC120	45.404179	-75.625832	0	0
ST Laurent & Bourassa	1218	EC130	45.403568	-75.625832	0	0
ST Laurent & Brittany	8627	EA320	45.445606	-75.6492	0	0
ST Laurent & Claremount	4388	EA240	45.451057	-75.652405	0	0
ST Laurent & Clarke	8610	EB120	45.436787	-75.644249	0	0
ST Laurent & Connery	8347	AL130	45.393978	-75.620422	0	0
ST Laurent & Conroy	4307	RI090	45.381584	-75.626945	0	0
ST Laurent & Conroy	4311	RI100	45.381248	-75.627518	0	0
ST Laurent & Côté	8604	EB130	45.43594	-75.644119	0	0
ST Laurent & Coventry	6696	EB260	45.425205	-75.638031	0	0
ST Laurent & Cyrville	6697	EB250	45.425446	-75.637825	0	0
ST Laurent & Donald	6694	EB210	45.429459	-75.640152	0	0
ST Laurent & Donald	8623	EB220	45.428402	-75.639862	0	0
ST Laurent & Dunbarton	8924	EA310	45.445023	-75.649208	0	0
ST Laurent & Eastbourne	4382	EA210	45.452721	-75.65358	0	0
ST Laurent & Foley	8348	AL170	45.389805	-75.618111	0	0
ST Laurent & Gaspe	4384	EA170	45.455105	-75.654709	0	0
ST Laurent & Glasgow	4383	EA230	45.451157	-75.652618	0	0
ST Laurent & Guy	6692	EB140	45.434547	-75.643333	0	0
ST Laurent & Guy	6691	EB150	45.433895	-75.642601	0	0
ST Laurent & Hemlock	8724	EA250	45.450047	-75.652	0	0
ST Laurent & Hemlock	1580	EA260	45.449699	-75.651573	0	0
ST Laurent & Industrial	8986	EC100	45.406109	-75.627335	0	0
ST Laurent & Innes	1988	EC090	45.40728	-75.627663	0	0
ST Laurent & Joliffe	7286	AL150	45.392189	-75.619186	0	0
ST Laurent & Joliffe	7285	AL160	45.392426	-75.619514	0	0
ST Laurent & Karen	4390	EA290	45.447243	-75.650497	0	0
ST Laurent & Karen	4389	EA300	45.447441	-75.650276	0	0
ST Laurent & Lancaster	2525	EC150	45.402	-75.624504	0	0
ST Laurent & Lemieux	1049	EB275	45.422737	-75.636665	0	0
ST Laurent & Malartic	1528	EB090	45.439598	-75.645866	0	0
ST Laurent & Mart	4387	EA220	45.452347	-75.653114	0	0
ST Laurent & Mcarthur	5859	EB180	45.432171	-75.641953	0	0
ST Laurent & Mcarthur	1125	EB191	45.431484	-75.641327	0	0
ST Laurent & Meadw	8934	EA270	45.448795	-75.651047	0	0
ST Laurent & Meadw	8725	EA280	45.448627	-75.651276	0	0
ST Laurent & Montréal	1576	EA350	45.44117	-75.647018	0	0
ST Laurent & Montréal	4393	EA360	45.441666	-75.647034	0	0
ST Laurent & Montréal	8940	EB070	45.440979	-75.646576	0	0
ST Laurent & Morin	8602	EB080	45.440067	-75.6464	0	0
ST Laurent & Nerta	8346	AL140	45.393867	-75.620117	0	0
ST Laurent & OC Transpo	7713	EC050	45.413021	-75.631218	0	0
ST Laurent & Ogilvie	6698	EB270	45.423664	-75.636917	0	0
ST Laurent & Queen E School	6690	EB100	45.438194	-75.64502	0	0
ST Laurent & Queen Mary	6695	EB230	45.426949	-75.639015	0	0
ST Laurent & Shore	8894	EC060	45.412994	-75.630936	0	0
ST Laurent & Susan	7287	AL180	45.390499	-75.618256	0	0
ST Laurent & Tawney	8329	AL100	45.396267	-75.621681	0	0
ST Laurent & Tawney	7284	AL110	45.396084	-75.621376	0	0
ST Laurent & Thurston	4305	RI050	45.384346	-75.61969	0	0
ST Laurent & Thurston	4309	RI060	45.384148	-75.619781	0	0
ST Laurent & Tremblay	8538	EC010	45.418148	-75.634033	0	0
ST Laurent & Tremblay	1091	EC040	45.417953	-75.63372	0	0
ST Laurent & Walkley	7288	AL200	45.389469	-75.617699	0	0
ST Louis & Buckskin	7928	EK025	45.480675	-75.543427	0	0
ST Louis & Buckskin	7925	EK035	45.480816	-75.543221	0	0
ST Patrick & Beausoleil	2319	CC230	45.43433	-75.687355	0	0
ST Patrick & Cobourg	7571	CC170	45.43605	-75.681404	0	0
ST Patrick & Cumberland	2321	CC260	45.431755	-75.691025	0	0
ST Patrick's Home	1055	RB070	45.370667	-75.690376	0	0
St-laurent 3A	3025	EB940	45.420612	-75.636635	0	0
St-laurent 3B	3025	EB946	45.420574	-75.636909	0	0
St-laurent 3C	3025	EB951	45.420582	-75.637367	0	0
St-laurent 3D	3025	EB960	45.420513	-75.637611	0	0
St-laurent 4A	3025	EB965	45.420734	-75.638138	0	0
St-laurent 4B	3025	EB971	45.420792	-75.638062	0	0
St-laurent 4C	3025	EB976	45.42078	-75.637253	0	0
St-laurent 4D	3025	EB980	45.420681	-75.637016	0	0
St-louis Residence	8156	EK010	45.482841	-75.546394	0	0
Stagecoach & Apple Orchard	4004	RX240	45.250233	-75.590294	0	0
Stagecoach & Parkway	4002	RX230	45.250248	-75.59008	0	0
Stagecoach & Woodstream	4006	RX210	45.257561	-75.594528	0	0
Stagecoach & Woodstream	4008	RX220	45.256844	-75.594315	0	0
Star Top & AD 1540	8624	EC370	45.415394	-75.615723	0	0
Star Top & AD 1541	7856	EC380	45.415115	-75.615326	0	0
Star Top & Algoma	1121	EC401	45.417057	-75.616371	0	0
Star Top & Innes	8670	EC360	45.413235	-75.614326	0	0
Star Top Andinnes	417	EC365	45.413181	-75.614517	0	0
Steel & Crownhill	8642	EG250	45.442043	-75.608238	0	0
Steeplechase & Bon Echo	5759	WK370	45.298203	-75.852928	0	0
Steeplechase & Bon Echo	1197	WK380	45.298737	-75.85318	0	0
Steeplechase & Clydesdale	5764	WK320	45.295128	-75.861252	0	0
Steeplechase & Inwood	6203	WK340	45.297997	-75.859344	0	0
Steeplechase & Inwood	6207	WK345	45.297955	-75.85965	0	0
Steeplechase & Kokanee Gate	6201	WK330	45.297066	-75.859932	0	0
Steeplechase & Mattawa	6204	WK360	45.300831	-75.854736	0	0
Steeplechase & Mattawa	6205	WK365	45.301022	-75.855026	0	0
Steeplechase & Pine Hill	3709	WK375	45.296207	-75.854774	0	0
Steeplechase & Sauble	3576	WK390	45.294518	-75.856667	0	0
Steeplechase & Springwater	6208	WK332	45.296642	-75.860344	0	0
Steeplechase & Springwater	5776	WK350	45.299313	-75.858147	0	0
Steeplechase & Springwater	6206	WK355	45.299679	-75.857872	0	0
Steeplechase & Sprucemeadw	6209	WK318	45.292816	-75.858284	0	0
Stevenage & AD 2300	4348	RI775	45.3792	-75.610855	0	0
Stevenage & AD 2309	3628	RI780	45.379429	-75.610931	0	0
Stevenage & AD 2370	4349	RI785	45.380138	-75.608521	0	0
Stevenage & AD 2393	3627	RI790	45.38113	-75.605324	0	0
Stevenage & AD 3629	3629	RI770	45.37772	-75.611328	0	0
Stevenage & Belgreen	3511	RI570	45.381893	-75.59594	0	0
Stevenage & Glenfield	3624	RI553	45.382511	-75.600525	0	0
Stevenage & Hawthorne	4342	RI497	45.381901	-75.60276	0	0
Stevenage & Hawthorne	3625	RI498	45.382175	-75.602356	0	0
Stevenage & Hawthorne	3508	RI550	45.382378	-75.601486	0	0
Stevenage & Overton	3510	RI555	45.382851	-75.598587	0	0
Stevenage & Overton	3509	RI560	45.382954	-75.598083	0	0
Stevenage & Swansea	6143	RI492	45.380959	-75.605301	0	0
Stevenage & Swansea	3626	RI493	45.381374	-75.604721	0	0
Stikine & Maricona Way	3278	WH116	45.319145	-75.925751	0	0
Stikine & Nortoba	3279	WH119	45.31963	-75.926247	0	0
Stittsville Main  & Carp	347	WS710	45.267181	-75.929779	0	0
Stittsville Main & AD 1224	2185	WS697	45.269493	-75.930016	0	0
Stittsville Main & AD 1224	2186	WS700	45.269207	-75.930359	0	0
Stittsville Main & Bandelier	9064	WS090	45.273865	-75.931496	0	0
Stittsville Main & Bandelier	9065	WS092	45.274208	-75.931709	0	0
Stittsville Main & Beverly	5488	WS160	45.26334	-75.926414	0	0
Stittsville Main & Beverly	2187	WS702	45.262569	-75.925728	0	0
Stittsville Main & Bryce	9068	WS098	45.27853	-75.931984	0	0
Stittsville Main & Carleton Cathcart	5492	WS220	45.254242	-75.915627	0	0
Stittsville Main & Carleton Cathcart	5494	WS250	45.254559	-75.916374	0	0
Stittsville Main & Carp	346	WS705	45.267174	-75.930099	0	0
Stittsville Main & Daphne	2095	WS215	45.255787	-75.917511	0	0
Stittsville Main & Daphne	2096	WS246	45.255547	-75.917618	0	0
Stittsville Main & Denali	6963	WS097	45.278545	-75.931824	0	0
Stittsville Main & East Healey	5498	WS310	45.238659	-75.91095	0	0
Stittsville Main & East Healey	5499	WS320	45.238838	-75.910973	0	0
Stittsville Main & Elm	8087	WS240	45.252491	-75.913368	0	0
Stittsville Main & Elm	5495	WS270	45.252186	-75.913277	0	0
Stittsville Main & Fernbank	5496	WS290	45.248772	-75.912308	0	0
Stittsville Main & Fernbank	5497	WS300	45.248291	-75.912056	0	0
Stittsville Main & Flewellyn	6537	WS330	45.235298	-75.906784	0	0
Stittsville Main & Flewellyn	6539	WS340	45.235767	-75.907066	0	0
Stittsville Main & Hobin	1223	WS737	45.265312	-75.928894	0	0
Stittsville Main & Horseshoe	9067	WS096	45.276531	-75.93206	0	0
Stittsville Main & Kimpton	9066	WS094	45.276157	-75.932289	0	0
Stittsville Main & Manchester	8109	WS180	45.259598	-75.921906	0	0
Stittsville Main & Manchester	5491	WS210	45.259167	-75.921692	0	0
Stittsville Main & Maple Grove	1309	WS095	45.280483	-75.933273	0	0
Stittsville Main & Maple Grove	1311	WS099	45.280373	-75.933403	0	0
Stittsville Main & Mulkins	5725	WS190	45.26075	-75.923515	0	0
Stittsville Main & Orville	5490	WS200	45.257664	-75.919838	0	0
Stittsville Main & Orville	5493	WS230	45.257694	-75.92028	0	0
Stittsville Main & Upcountry	580	WS305	45.246277	-75.912415	0	0
Stittsville Main & Upcountry	581	WS306	45.245892	-75.912743	0	0
Stittsville Main & West Ridge	761	WS314	45.242088	-75.912865	0	0
Stittsville Main & West Ridge	762	WS315	45.242111	-75.912659	0	0
Stittsville Main & Wildpine	6377	WS736	45.26458	-75.927948	0	0
Stittsville Main & Wintergreen	5489	WS165	45.261173	-75.92366	0	0
Stonehaven & Bridgestone	1771	WK410	45.290939	-75.859093	0	0
Stonehaven & Bridle Park	2027	WK559	45.284664	-75.846024	0	0
Stonehaven & Bridlewood	6198	WK400	45.29007	-75.8629	0	0
Stonehaven & Bridlewood	6217	WK405	45.290321	-75.862541	0	0
Stonehaven & Eagleson	998	WK105	45.287952	-75.867111	0	0
Stonehaven & Furlong	1781	WK415	45.290302	-75.851517	0	0
Stonehaven & Grassy Plains	6229	WK535	45.281544	-75.844551	0	0
Stonehaven & Grassy Plains	353	WK556	45.28207	-75.845222	0	0
Stonehaven & Grassy Plains	6601	WK558	45.282158	-75.845039	0	0
Stonehaven & Harness	1964	WK115	45.289074	-75.865067	0	0
Stonehaven & Kinghaven	1041	WK406	45.291107	-75.855499	0	0
Stonehaven & Kinghaven	585	WK413	45.290981	-75.855499	0	0
Stonehaven & Old Richmond	6237	WK001	45.280849	-75.83931	0	0
Stonehaven & Pathway	6501	WK560	45.280739	-75.842476	0	0
Stonehaven & Pine Hill	6215	WK422	45.290401	-75.851387	0	0
Stonehaven & Sawyer	1199	WK570	45.280838	-75.842201	0	0
Stonehaven & Steeple Chase	1879	WK403	45.291084	-75.858215	0	0
Stonehaven & Stonemeadw	6701	WK425	45.287991	-75.84816	0	0
Stonehaven & Stonemeadw	6210	WK430	45.287811	-75.848175	0	0
Stonehaven & Stonemeadw	6602	WK555	45.285408	-75.84594	0	0
Stonehaven & Summitview	1198	WK565	45.28072	-75.840469	0	0
Stonehaven & Wiilowglen	1796	WK110	45.289165	-75.865166	0	0
Stonemeadw & Bramblewood	6214	WK435	45.287121	-75.848999	0	0
Stonemeadw & Loyal Hill	6213	WK445	45.285973	-75.85141	0	0
Stonemeadw & Shannondoe	4990	WK440	45.286324	-75.850899	0	0
Stoneway & Astoria	2894	SL540	45.28389	-75.7155	0	0
Stoneway & Astoria	3783	SL546	45.283619	-75.715363	0	0
Stoneway & Forest Gate	3786	SL555	45.288776	-75.718315	0	0
Stoneway & Lewiston	3782	SL543	45.282207	-75.717194	0	0
Stoneway & Lewiston	2895	SL545	45.282379	-75.717087	0	0
Stoneway & Locheland	2891	SL525	45.288383	-75.718864	0	0
Stoneway & Redpath	2892	SL530	45.287891	-75.715103	0	0
Stoneway & Redpath	3785	SL550	45.28743	-75.714775	0	0
Stoneway & Rideaucrest	2893	SL535	45.286118	-75.715057	0	0
Stoneway & Rideaucrest	3784	SL549	45.285721	-75.714966	0	0
Stoneway & Wittingham	3787	SL560	45.288292	-75.723724	0	0
Stoneway & Wittinham	2890	SL520	45.287819	-75.724602	0	0
Stoneway & Woodroffe	3780	SL541	45.280823	-75.720909	0	0
Stoneway & Woodroffe	3781	SL548	45.280949	-75.721069	0	0
Stop ON Heron AT Confederation Stn	1342	RA425	45.377159	-75.685493	0	0
Strachan & Fowler	6280	WR230	45.188412	-75.836449	0	0
Strachan & Lennox	6277	WR225	45.188618	-75.835991	0	0
Strachan & Mcbean	6279	WR240	45.189911	-75.834076	0	0
Strandherd 1A	3044	SL950	45.273617	-75.745819	0	0
Strandherd 2A	3044	SL940	45.273609	-75.745567	0	0
Strandherd & Andora	674	WO602	45.266499	-75.755028	0	0
Strandherd & Beatrice	1095	SL518	45.275406	-75.726479	0	0
Strandherd & Beatrice	1098	SL519	45.275272	-75.72654	0	0
Strandherd & Claridge	3322	SL516	45.276016	-75.732811	0	0
Strandherd & Claridge	3323	SL517	45.275852	-75.73278	0	0
Strandherd & Cresthaven	1330	SL850	45.272778	-75.709831	0	0
Strandherd & Cresthaven	1164	SL853	45.272175	-75.709457	0	0
Strandherd & Fraser Fields	1099	WO607	45.263306	-75.759392	0	0
Strandherd & Fraser Fields	1103	WO608	45.263668	-75.758644	0	0
Strandherd & Greenbank	1711	WA710	45.270397	-75.746956	0	0
Strandherd & Greenbank	2837	WA720	45.269871	-75.747742	0	0
Strandherd & Jockvale	2839	WA730	45.269192	-75.75016	0	0
Strandherd & Jockvale	2838	WA740	45.269005	-75.750267	0	0
Strandherd & Kingsview	767	WO605	45.264847	-75.757141	0	0
Strandherd & Longfields	3321	SL511	45.274052	-75.738068	0	0
Strandherd & Prince OF Wales	1329	SL857	45.270779	-75.705467	0	0
Strandherd & Prince OF Wales	1328	SL860	45.27042	-75.704704	0	0
Strandherd & Tallgrass	673	WO601	45.265579	-75.756454	0	0
Strathcona & Metcalfe	7632	CF120	45.409195	-75.686058	0	0
Summerville & Merivale	8096	NF010	45.375458	-75.732658	0	0
Summerville & Prince	4805	NF020	45.376141	-75.730888	0	0
Summerville & Prince	7460	NF030	45.376308	-75.730728	0	0
Summerville & Silver	7462	NF040	45.377048	-75.728836	0	0
Summerville & Silver	7461	NF050	45.377312	-75.728493	0	0
Sunnyside & Bank	6775	CG380	45.394093	-75.683937	0	0
Sunnyside & Bronson	6689	CG430	45.390251	-75.693329	0	0
Sunnyside & Carraway	6684	CG440	45.390461	-75.692352	0	0
Sunnyside & Grosvenor	6776	CG390	45.393368	-75.685822	0	0
Sunnyside & Seneca	6777	CG410	45.391621	-75.689842	0	0
Sunnyside & Seneca	6683	CG420	45.391373	-75.690147	0	0
Sunview & AD 1672	7779	EJ827	45.463158	-75.51432	0	0
Sunview & Burning Tree	1763	EJ840	45.464745	-75.5149	0	0
Sunview & Des Grives	7778	EJ835	45.464947	-75.515114	0	0
Sunview & Des Grives	7777	EJ845	45.466938	-75.514389	0	0
Sunview & Des Grives	7770	EJ850	45.467171	-75.514473	0	0
Sunview & Des Perdrix	7780	EJ825	45.46096	-75.512253	0	0
Sunview & Des Perdrix	1782	EJ830	45.461006	-75.512062	0	0
Sunview & Des Perdrix	7769	EJ832	45.462334	-75.513573	0	0
Sunview & Larkhaven	1764	EJ847	45.467091	-75.517616	0	0
Sunview & Larkhaven	7771	EJ852	45.467243	-75.517632	0	0
