DES ÉPINETTES AND SUNVIEW,7820,EM301,45.460197,-75.510002,0
DES ÉPINETTES AND TURNBERRY,7818,EM303,45.461903,-75.50647,0
DES ÉPINETTES AND WAYSIDE,2494,EM304,45.46315,-75.502045,0
DES ÉPINETTES AND WILDFLOWER,3704,EM295,45.461685,-75.506599,0
DES PÈRES BLANCS AND LEBRUN,839,AB185,45.442703,-75.661797,0
DES PÈRES BLANCS AND LEBRUN,1890,AB195,45.442322,-75.662582,0
DES PÈRES BLANCS AND LONGPRÉ,7035,AB130,45.440781,-75.664528,0
DES PÈRES BLANCS AND MARIER,8752,AB100,45.440041,-75.66571,0
DES PÈRES BLANCS AND MARIER,8995,AB110,45.440163,-75.665367,0
DES PÈRES BLANCS AND MARQUETTE,7034,AB120,45.440853,-75.664574,0
DESSAINT AND AD 3415,3729,ER674,45.444157,-75.34938,0
DESSAINT AND AD 3420,3725,ER672,45.444286,-75.349556,0
DESSAINT AND COLONIAL,3731,ER680,45.440838,-75.348656,0
DESSAINT AND SARSFIELD,3728,ER668,45.445297,-75.346176,0
DESSAINT AND SARSFIELD,3724,ER670,45.445442,-75.346275,0
DESSAINT AND ST HUGHES,3726,ER675,45.442474,-75.349174,0
DESSAINT AND ST HUGHES,3730,ER677,45.442158,-75.348961,0
DOCTOR LEACH AND AD 5581,5948,SY195,45.221786,-75.685524,0
DOMINION 1A,3013,NH900,45.3923,-75.760757,0
DOMINION 2A,3013,NH920,45.392174,-75.760391,0
DOMINION STN OFF STOP,3013,NH921,45.392166,-75.760452,0
DON AND BRITANNIA,4954,NJ475,45.363644,-75.795357,0
DON AND GREENVIEW,2794,NJ480,45.363125,-75.797432,0
DON AND GREENVIEW,2795,NJ490,45.363125,-75.797096,0
DON AND ZEPHYR,325,NJ460,45.36364,-75.79599,0
DONALD AND CUMMINGS,2502,EB440,45.428364,-75.633575,0
DONALD AND CUMMINGS,2504,EB450,45.428204,-75.63353,0
DONALD AND EDITH,7100,AD60,45.427746,-75.655426,0
DONALD AND EVE,7103,AD70,45.427948,-75.654922,0
DONALD AND FINDON,2503,EB430,45.428688,-75.636063,0
DONALD AND FRANCES,1074,AD09,45.428356,-75.646973,0
DONALD AND HENDON,2501,EB420,45.428852,-75.636047,0
DONALD AND QUILL,8577,AD40,45.427608,-75.657387,0
DONALD AND QUILL,8579,AD50,45.427769,-75.657166,0
DONALD AND ST LAURENT,8618,EB400,45.429119,-75.63829,0
DONALD AND ST LAURENT,8619,EB410,45.428951,-75.638702,0
DONALD AND TELFORD,3578,AD08,45.42852,-75.646927,0
DONALD B MUNRO AND ROBERTLEE,6976,WZ210,45.345047,-76.026062,0
DONALD B MUNRO AND ROBERTLEE,6977,WZ211,45.344952,-76.02697,0
DOVERCOURT AND BRIERWOOD,4911,NH400,45.382465,-75.755112,0
DOVERCOURT AND BRIERWOOD,7528,NH410,45.382561,-75.754433,0
DOVERCOURT AND BROADIEW,7524,NH380,45.381474,-75.757477,0
DOVERCOURT AND BROADIEW,7525,NH390,45.381454,-75.757187,0
DOVERCOURT AND CHURCHILL,7527,NH440,45.384254,-75.749458,0
DOVERCOURT AND CHURCHILL,7529,NH450,45.384163,-75.749214,0
DOVERCOURT AND COURTENAY,7519,NH300,45.37907,-75.765785,0
DOVERCOURT AND DENBURY,4912,NH360,45.381168,-75.758896,0
DOVERCOURT AND DENBURY,4921,NH370,45.381058,-75.758629,0
DOVERCOURT AND MANSFIELD,7523,NH340,45.380398,-75.761002,0
DOVERCOURT AND MANSFIELD,7522,NH350,45.38063,-75.760796,0
DOVERCOURT AND ROOSEVELT,7526,NH420,45.383179,-75.752998,0
DOVERCOURT AND ROOSEVELT,4859,NH430,45.383228,-75.752258,0
DOVERCOURT AND ROWANWOOD,7520,NH290,45.379074,-75.766434,0
DOVERCOURT AND SHERBOURNE,4914,NH280,45.378819,-75.767525,0
DOVERCOURT AND WAVELL,4913,NH310,45.379585,-75.764549,0
DOVERCOURT AND WINDERMERE,4920,NH320,45.379871,-75.762924,0
DOVERCOURT AND WINDERMERE,7521,NH330,45.380119,-75.76265,0
DOWNPATRICK AND COTTERS,4177,RD290,45.344597,-75.662369,0
DOWNPATRICK AND COTTERS,4179,RD300,45.344765,-75.66243,0
DOWNPATRICK AND HUNTCLUB,4181,RD330,45.347107,-75.661385,0
DOWNPATRICK AND SHANEGAL,8467,RD270,45.342674,-75.662857,0
DOWNPATRICK AND SHANEGAL,8442,RD280,45.343159,-75.662781,0
DOWNPATRICK AND UPLANDS,3301,RD265,45.342285,-75.664108,0
DOWNPATRICK AND WYMAN,4180,RD310,45.34589,-75.660896,0
DOWNPATRICK AND WYMAN,4178,RD320,45.345879,-75.660767,0
DR LEACH AND MANOTICK ARENA,1495,SY196,45.223232,-75.686554,0
DR LEACH AND MANOTICK ARENA,1496,SY197,45.221851,-75.685982,0
DRAPER AND MORRISON,4069,WE360,45.345573,-75.790947,0
DRDC,887,WH070,45.345215,-75.882782,0
DU GRAND BOIS AND AD 245,7830,EM390,45.459892,-75.497833,0
DU GRAND BOIS AND AD 246,7826,EM400,45.46003,-75.497986,0
DU GRAND BOIS AND ARBES,4079,EM420,45.460205,-75.494553,0
DU GRAND BOIS AND DES PINS,6302,EM385,45.458519,-75.499252,0
DU GRAND BOIS AND PARK GROVE,5706,EM370,45.458614,-75.499084,0
DU GRAND BOIS AND PARK GROVE,7831,EM410,45.459904,-75.495995,0
DUFORD AND AMIENS,8125,EM150,45.471523,-75.508575,0
DUFORD AND AMIENS,8110,EM160,45.47134,-75.508492,0
DUFORD AND CHARLEBOIS,7838,EM120,45.472389,-75.513214,0
DUFORD AND CHARTRAND,8212,EM100,45.475803,-75.51355,0
DUFORD AND CHARTRAND,7839,EM130,45.472565,-75.510658,0
DUFORD AND JAMISON,7837,EM108,45.473648,-75.514229,0
DUFORD AND LACROIX,2709,EM170,45.469799,-75.508072,0
DUFORD AND LACROIX,2701,EM180,45.469681,-75.508072,0
DUMAURIER AND AD 2850,5225,WC275,45.351257,-75.793068,0
DUMAURIER AND AD 3055,5227,WC350,45.348846,-75.797661,0
DUMAURIER AND AD 3056,314,WC360,45.348637,-75.797745,0
DUMAURIER AND ALENMEDE,2433,WC330,45.347729,-75.797035,0
DUMAURIER AND ALENMEDE,4971,WC340,45.347504,-75.797012,0
DUMAURIER AND BARWELL,5230,WC365,45.350292,-75.798759,0
DUMAURIER AND GRENON,5229,WC355,45.350464,-75.798645,0
DUMAURIER AND PINECREST,4973,WC260,45.352158,-75.792015,0
DUMAURIER AND PINECREST,4822,WC270,45.352024,-75.791916,0
DUMAURIER AND RAMSAY,5234,WC395,45.349934,-75.792931,0
DUMAURIER AND RAMSEY,5232,WC405,45.350212,-75.792831,0
DUMAURIER AND RICHMOND,5228,WC357,45.351345,-75.799995,0
DUMAURIER AND WATSON,5226,WC280,45.351757,-75.792831,0
DUNNING AND AD 1110,1457,EZ570,45.514435,-75.404274,0
DUNNING AND AD 1115,1456,EZ565,45.51445,-75.403946,0
DUNNING AND AD 1450,1451,EZ540,45.504055,-75.397133,0
DUNNING AND AD 1452,1450,EZ535,45.503689,-75.397255,0
DUNNING AND BRICKLAND,1452,EZ545,45.508701,-75.400215,0
DUNNING AND BRICKLAND,1453,EZ550,45.508919,-75.400581,0
DUNNING AND CUMBERLAND PARK & RIDE,1454,EZ555,45.512695,-75.402763,0
DUNNING AND CUMBERLAND PARK & RIDE,1455,EZ560,45.512634,-75.403069,0
DUNNING AND MARKET,1458,EZ575,45.517033,-75.405708,0
DUNNING AND MARKET,1459,EZ580,45.516972,-75.405869,0
DUNROBIN AND THOMAS A DOLAN,6974,WZ115,45.421867,-76.019875,0
DUNROBIN AND THOMAS A DOLAN,6975,WZ116,45.421894,-76.019638,0
EAGLESON 2A,3055,WI900,45.318665,-75.883667,0
EAGLESON 2B,3055,WI920,45.319923,-75.883324,0
EAGLESON 3A,3055,WI930,45.317814,-75.884476,0
EAGLESON 4A,3055,WI940,45.317867,-75.8843,0
EAGLESON AND ABBEYHILL,6243,WJ030,45.300133,-75.874748,0
EAGLESON AND AD 465,6218,WK275,45.290783,-75.869408,0
EAGLESON AND AD 485,423,WK273,45.292747,-75.870422,0
EAGLESON AND AD 500,6197,WK270,45.290115,-75.869324,0
EAGLESON AND CADNCE,630,WK013,45.284473,-75.865952,0
EAGLESON AND CADNCE,1315,WK024,45.282753,-75.865005,0
EAGLESON AND EAGLESON PARK & RIDE,WI005,WI005,45.319054,-75.885208,0
EAGLESON AND FERNBANK,9081,WK056,45.278,-75.862617,0
EAGLESON AND HAZELDEAN,808,WJ010,45.303589,-75.876602,0
EAGLESON AND HAZELDEAN MALL,4842,WJ025,45.301342,-75.87516,0
EAGLESON AND KAKULU,826,WI020,45.309883,-75.880142,0
EAGLESON AND KAKULU,6735,WI025,45.31015,-75.880035,0
EAGLESON AND KATIMAVIK,1702,WI010,45.313862,-75.882393,0
EAGLESON AND MICHAEL COWPLAND,5778,WK277,45.288132,-75.867973,0
EAGLESON AND MICHAEL COWPLAND,1800,WK280,45.287319,-75.867744,0
EAGLESON AND PALOMINO,1314,WJ041,45.296692,-75.872833,0
EAGLESON AND PALOMINO,803,WJ050,45.296803,-75.872643,0
EAGLESON AND ROTHESAY,6219,WK230,45.293617,-75.870934,0
EAGLESON AND ROTHESAY,5777,WK235,45.293358,-75.871025,0
EAGLESON AND SHATNER,3300,WI040,45.307526,-75.878838,0
EAGLESON AND TIMM,836,WI015,45.314205,-75.882301,0
EARL ARMSTRONG AND RIVERVIEW P&R,1115,RR017,45.26897,-75.697365,0
EARL ARMSTRONG AND SPRATT,3334,RR024,45.272121,-75.68988,0
EARL ARMSTRONG AND WILD SHORE PATHWAY,1389,RR015,45.26963,-75.695641,0
EARL ARMSTRONG ARENA,2576,EG460,45.438354,-75.601189,0
EARL MULLIGAN AND MOUNT SHANNON,4094,SL280,45.292816,-75.734344,0
EARL MULLIGAN AND MOUNT SHANNON,4093,SL290,45.292953,-75.734459,0
EARL MULLIGAN AND WOODGATE,1861,SL160,45.294006,-75.731705,0
EARL MULLIGAN AND WOODPARK,1862,SL165,45.294003,-75.731323,0
EARL MULLIGAN AND WOODROFFE,4610,SL170,45.294643,-75.730125,0
EARL MULLIGAN AND WOODROFFE,4612,SL175,45.294498,-75.73008,0
EASTPARK AND BEECHMONT,8195,EH330,45.437962,-75.56002,0
EASTPARK AND BEECHMONT,2603,EH340,45.437851,-75.560051,0
EASTPARK AND INNES,2608,EH390,45.436104,-75.554367,0
EASTPARK AND OAKHURST,2606,EH350,45.438133,-75.557999,0
EASTPARK AND OAKHURST,2604,EH360,45.438095,-75.558037,0
EASTPARK AND RED MAPLE,2605,EH370,45.436985,-75.555038,0
EASTPARK AND REDMAPLE,2607,EH380,45.437008,-75.554878,0
EASTVALE AND CASEY,8710,EF630,45.459614,-75.596313,0
EASTVALE AND CASEY,8186,EF640,45.459351,-75.596008,0
EASTVALE AND FILLMORE,8187,EF600,45.460964,-75.601685,0
EASTVALE AND FILLMORE,2551,EF610,45.460999,-75.596939,0
EASTVALE AND FILLMORE,2550,EF620,45.460773,-75.596947,0
EASTVALE AND GRAFTON,2553,EF670,45.455276,-75.594719,0
EASTVALE AND GRAFTON,2557,EF680,45.455292,-75.594475,0
EASTVALE AND HUBBARD,2554,EF690,45.453884,-75.593971,0
EASTVALE AND HUBBARD,2558,EF700,45.454025,-75.593803,0
EASTVALE AND KENDER,4991,EF650,45.457752,-75.595116,0
EASTVALE AND KENDER,2552,EF660,45.457085,-75.595062,0
EASTVALE AND LOYOLA,2555,EF710,45.452423,-75.593842,0
EASTVALE AND OGILVIE,8704,EF590,45.460831,-75.601868,0
EATON AND LYNHAR,5301,WF540,45.326382,-75.817741,0
EDDY AND LAURIER,3161,CK220,45.423218,-75.719757,0
EDDY AND LAURIER,6530,CK230,45.423595,-75.719574,0
EDGECLIFFE AND AD 1452,4986,NE485,45.375038,-75.736725,0
EDGECLIFFE AND AD 1457,4823,NE480,45.375057,-75.737068,0
EDGECLIFFE AND CALDWELL,7455,NE487,45.374317,-75.73838,0
EGLANTINE AND GOLDENROD,8992,NA455,45.405899,-75.739044,0
EGLANTINE AND TUNNEY'S PASTURE,7350,NA465,45.406578,-75.736755,0
ELGIN AND ARGYLE,2466,CH220,45.412766,-75.685829,0
ELGIN AND CATHERINE,2476,CH210,45.412281,-75.685707,0
ELGIN AND COOPER,7674,CH300,45.418461,-75.690704,0
ELGIN AND GILMOUR,2469,CH280,45.416462,-75.689034,0
ELGIN AND GLADTONE,2472,CH250,45.41473,-75.687798,0
ELGIN AND LAURIER,7675,CH330,45.4198,-75.691734,0
ELGIN AND LEWIS,7673,CH270,45.415981,-75.688812,0
ELGIN AND LISGAR,7676,CH310,45.418934,-75.691383,0
ELGIN AND MCLEOD,2473,CH230,45.41383,-75.686989,0
ELGIN AND MCLEOD,2468,CH240,45.414028,-75.686974,0
ELGIN AND NEPEAN,8465,CH320,45.419857,-75.692238,0
ELGIN AND QUEEN,7558,CB160,45.423264,-75.695335,0
ELGIN AND QUEEN ELIZABETH,2034,CF009,45.41153,-75.684723,0
ELGIN AND SLATER,7559,CB170,45.422031,-75.694092,0
ELGIN AND SLATER,7560,CB175,45.421837,-75.693298,0
ELGIN AND SOMERSET,2471,CH290,45.417595,-75.690239,0
ELGIN AND WAVERLY,6403,CH260,45.415585,-75.688255,0
ELGIN AND WELLINGTON,7557,CB150,45.424431,-75.694756,0
ELIZABETH BRUYÈRE HOSPITAL,2490,CC670,45.431919,-75.696617,0
ELLENDALE AND CLEARVIEW,7386,NC310,45.399551,-75.750969,0
ELMVALE MALL STOP,8810,AL050,45.399509,-75.623444,0
ELMVALE MALL STOP,8813,AL060,45.399212,-75.623291,0
ELWOOD AND MONTRÉAL,8644,EG260,45.445572,-75.610535,0
EQUESTRIAN AND FOXLEIGH,800,WK020,45.284306,-75.864929,0
EQUESTRIAN AND FOXLEIGH,6230,WK035,45.284901,-75.865189,0
EQUESTRIAN AND HARNESS,801,WK040,45.287785,-75.864304,0
EQUESTRIAN AND STABLEWAY,6233,WK030,45.285511,-75.864777,0
ERINDALE AND AINSLEY,4554,SI440,45.35902,-75.746666,0
ERINDALE AND BASELINE,4555,SI450,45.359192,-75.746651,0
ERINDALE AND FORLAN,2942,SI420,45.361481,-75.748154,0
ERINDALE AND FORLAN,2944,SI430,45.361561,-75.747948,0
ERINDALE AND MAITLAND,2945,SI410,45.364182,-75.748245,0
ÉS LOUIS RIEL,512,EH013,45.440392,-75.570259,0
ESPRIT AND AQUAVIEW,333,EQ130,45.457577,-75.475182,0
ESPRIT AND AQUAVIEW,334,EQ135,45.457867,-75.475533,0
ESPRIT AND ASHENVALE,1863,EQ263,45.448479,-75.467575,0
ESPRIT AND BRIAN COBURN,358,EQ105,45.453659,-75.473076,0
ESPRIT AND BRIAN COBURN,5905,EQ251,45.453152,-75.472519,0
ESPRIT AND CHARDONNAY,1373,EQ230,45.460266,-75.476257,0
ESPRIT AND CHARDONNAY,1362,EQ240,45.4604,-75.476089,0
ESPRIT AND CORBRIDGE,1865,EQ253,45.452,-75.471031,0
ESPRIT AND DU PLATEAU,1360,EQ210,45.463081,-75.476105,0
ESPRIT AND GALLERIA,359,EQ110,45.454754,-75.473686,0
ESPRIT AND HARVEST VALLEY,1864,EQ266,45.448467,-75.467781,0
ESPRIT AND SCALA,1361,EQ220,45.4632,-75.47596,0
ESPRIT AND STORMWIND,1857,EQ258,45.450619,-75.468658,0
ESPRIT AND STORMWIND,1856,EQ260,45.450672,-75.468468,0
ESPRIT AND VISTA PARK,1991,EQ255,45.451714,-75.470131,0
EXETER AND ANTLER,959,WA600,45.271671,-75.753212,0
EXETER AND CHESTER,956,WA580,45.270718,-75.753815,0
EXPRIT AND GALLERIA,332,EQ120,45.454735,-75.473419,0
EY CENTRE,1076,RE451,45.331303,-75.657463,0
FABLE AND MALVERN,1131,WA555,45.278091,-75.765007,0
FABLE AND MALVERN,1130,WA560,45.278214,-75.764839,0
FABLE AND WHELAN,732,WA552,45.276054,-75.763298,0
FABLE AND WHELAN,733,WA553,45.27647,-75.763718,0
FAIRLAWN AND CARLING,6484,SI020,45.369759,-75.770462,0
FAIRLAWN AND LENESTER,4535,SI030,45.367359,-75.769241,0
FAIRLAWN AND LENESTER,4536,SI040,45.366772,-75.769142,0
FALLOWFIELD 1A,3043,SL910,45.299751,-75.73526,0
FALLOWFIELD 2A,3043,SL900,45.299706,-75.734978,0
FALLOWFIELD AND FALLOWFIELD STATION,1343,SL010,45.297184,-75.734749,0
FALLOWFIELD AND FALLOWFIELD STATION,1344,SL015,45.297386,-75.733864,0
FALLOWFIELD AND GREENBANK,4603,SL055,45.288506,-75.756088,0
FALLOWFIELD AND HOLITMAN,4600,SL030,45.291531,-75.749168,0
FALLOWFIELD AND HOLITMAN,4602,SL035,45.291481,-75.74881,0
FALLOWFIELD AND MOODIE,2225,WR400,45.269695,-75.802711,0
FALLOWFIELD AND MOODIE,2226,WR410,45.269585,-75.802063,0
FALLOWFIELD AND MOODIE,9076,WR415,45.2673,-75.809509,0
FALLOWFIELD AND MOODIE,9077,WR416,45.267109,-75.809357,0
FALLOWFIELD AND STEEPLE HILL,2227,WR420,45.264202,-75.816513,0
FALLOWFIELD AND STEEPLE HILL,870,WR430,45.264084,-75.816437,0
FALLOWFIELD AND WOLFGANG,5791,SL040,45.28997,-75.753113,0
FALLOWFIELD AND WOLFGANG,973,SL045,45.290012,-75.752487,0
FALLOWFIELD AND WOODROFFE,4613,SL200,45.298431,-75.731682,0
FEATHERSTON AND CONNECTICUT,7219,AI310,45.383549,-75.639137,0
FEATHERSTON AND CONNECTICUT,1353,AI320,45.383396,-75.638985,0
FEATHERSTON AND JEFFERSON,7221,AI350,45.383171,-75.644165,0
FEATHERSTON AND RYDER,8414,AI295,45.384243,-75.636856,0
FEATHERSTON AND RYDER,8411,AI300,45.384529,-75.636635,0
FEATHERSTON AND VIRGINIA,8410,AI330,45.383186,-75.642593,0
FEATHERSTON AND VIRGINIA,7220,AI340,45.383217,-75.64315,0
FERNBANK AND BRIGHTSIDE,9085,WS308,45.250706,-75.907356,0
FERNBANK AND CHERRY,371,WS385,45.24971,-75.909393,0
FERNBANK AND EAGLESON,1888,WT005,45.277897,-75.863708,0
FERNBANK AND ETTA,2082,WS301,45.246567,-75.914536,0
FERNBANK AND ETTA,2083,WS303,45.245987,-75.915176,0
FERNBANK AND LIARD,369,WS375,45.252403,-75.904854,0
FERNBANK AND LIARD,370,WS380,45.251938,-75.905304,0
FERNBANK AND ROMINA,1936,WT315,45.275879,-75.866562,0
FERNBANK AND STITTSVILLE MAIN,5952,WS309,45.248127,-75.91172,0
FERNBANK AND SUNNYSIDE,9084,WS307,45.251244,-75.906815,0
FERNBANK AND TEMPLEFORD,1934,WT312,45.275562,-75.867363,0
FERNBANK AND TERRY FOX,1930,WT220,45.2747,-75.86869,0
FERNBANK AND TERRY FOX,1933,WT318,45.274536,-75.868668,0
FERNBANK ANDARROWWOOD,1196,WS302,45.24918,-75.90992,0
FIELDING AND HARTMAN,8496,RC390,45.360348,-75.68174,0
FIELDING AND MCCARTHY,4150,RC440,45.362053,-75.67627,0
FIELDING AND RANKIN,4149,RC420,45.361259,-75.678078,0
FIFESHIRE AND AMBERWOOD,997,SD350,45.322273,-75.705643,0
FIFESHIRE AND TENNYSON,994,SD360,45.322582,-75.706047,0
FINDLAY CREEK AND BANK,3284,RH718,45.320435,-75.594162,0
FINDLAY CREEK AND BANK,3289,RH765,45.32029,-75.59404,0
FINDLAY CREEK AND BRADELL,6902,RH471,45.31525,-75.60537,0
FINDLAY CREEK AND BRADELL,6903,RH472,45.315548,-75.604256,0
FINDLAY CREEK AND CEDAR CREEK,3299,RH755,45.319187,-75.59671,0
FINDLAY CREEK AND DEVONWOOD,3285,RH725,45.319145,-75.597267,0
FINDLAY CREEK AND GRACEWOOD,4355,RH473,45.312874,-75.610588,0
FINDLAY CREEK AND GRACEWOOD,1017,RH477,45.311337,-75.612633,0
FINDLAY CREEK AND GRACEWOOD,4356,RH478,45.312424,-75.610779,0
FINDLAY CREEK AND GRACEWOOD,1019,RH479,45.31123,-75.612556,0
FINDLAY CREEK AND KELLY FARM,482,RH752,45.3172,-75.600182,0
FINDLAY CREEK AND KELLY FARM,488,RH766,45.317257,-75.599915,0
FINDLAY CREEK AND KELLY FARM,1046,RH767,45.31657,-75.600372,0
FINDLAY CREEK AND LONG POINT,3286,RH735,45.318573,-75.598686,0
FINDLAY CREEK AND LONG POINT,3287,RH745,45.318207,-75.599007,0
FINDLAY CREEK AND WHITE ALDER,6904,RH474,45.313927,-75.608963,0
FINDLAY CREEK AND WHITE ALDER,6905,RH476,45.314316,-75.607834,0
FINDLAY CREEK AND WILLOWMERE,1056,RH480,45.310219,-75.615532,0
FINDLAY CREEK AND WILLOWMERE,1064,RH482,45.310417,-75.614655,0
FIRST AND BANK,2448,CF080,45.404545,-75.68898,0
FIRST AND BRONSON,6675,CG070,45.400372,-75.699074,0
FIRST AND CHRYSLER,6858,CG060,45.401012,-75.697548,0
FIRST AND LYON,6857,CG040,45.403164,-75.692314,0
FIRST AND O'CONNOR,7630,CF070,45.405727,-75.686066,0
FIRST AND PERCY,6674,CG050,45.401814,-75.69561,0
FISHER AND AD 1140,7477,NF400,45.377731,-75.720024,0
FISHER AND AD 1170,7478,NF390,45.377022,-75.719933,0
FISHER AND ARNOT,6030,SA160,45.367813,-75.714516,0
FISHER AND BASELINE,6761,NF410,45.371998,-75.717018,0
FISHER AND BASELINE,6760,NF420,45.372627,-75.717003,0
FISHER AND BASELINE,6726,SA110,45.37085,-75.716301,0
FISHER AND BASELINE,6725,SA120,45.370846,-75.715942,0
FISHER AND DEER PARK,6031,SA170,45.366486,-75.71376,0
FISHER AND DYNES,6032,SA180,45.366653,-75.713593,0
FISHER AND DYNES,6723,SA200,45.365669,-75.71302,0
FISHER AND EMPEROR,7476,NF350,45.381592,-75.722412,0
FISHER AND EMPEROR,7473,NF360,45.381546,-75.722549,0
FISHER AND FALAISE,6053,SC330,45.358021,-75.708977,0
FISHER AND FALAISE,6497,SC340,45.359013,-75.709229,0
FISHER AND FOREST PARK,6728,SA210,45.363548,-75.71209,0
FISHER AND FOREST PARK,6033,SA220,45.363766,-75.711998,0
FISHER AND MALIBU,6029,SA140,45.369007,-75.715271,0
FISHER AND MALIBU,6724,SA150,45.368988,-75.714973,0
FISHER AND MEADWLANDS,6054,SC370,45.362209,-75.711082,0
FISHER AND MEADWLANDS,6717,SC380,45.362087,-75.711227,0
FISHER AND NORMANDY,6496,SC310,45.356129,-75.707581,0
FISHER AND NORMANDY,6733,SC320,45.356476,-75.708076,0
FISHER AND NORMANDY,6718,SC350,45.359772,-75.709969,0
FISHER AND NORMANDY,6498,SC360,45.360603,-75.71019,0
FISHER AND SHILLINGTON,7472,NF330,45.383018,-75.723442,0
FISHER AND SHILLINGTON,7475,NF340,45.383461,-75.723396,0
FISHER AND TRENT,4812,NF370,45.379883,-75.721283,0
FISHER AND TRENT,2454,NF380,45.379169,-75.721207,0
FISHER AND TUNIS,7471,NF300,45.38596,-75.724953,0
FISHER AND TUNIS,2341,NF310,45.386166,-75.725266,0
FITZGERALD AND AD 16,1385,WF715,45.324978,-75.836029,0
FITZGERALD AND AD 25,1383,WF705,45.321854,-75.83728,0
FITZGERALD AND ROBERTSON,6962,WF703,45.32095,-75.836891,0
FLAMBOROUGH AND HALTON,6154,WM230,45.348156,-75.932388,0
FLAMBOROUGH AND KEIGLEY,1260,WM190,45.352634,-75.93412,0
FLAMBOROUGH AND LAXFORD,1262,WM180,45.351238,-75.93325,0
FLAMBOROUGH AND TERRY FOX,7999,WM275,45.345966,-75.931648,0
FLAMBOROUGH AND TERRY FOX,1819,WM280,45.345921,-75.931862,0
FLAMBOROUGH AND WOLISTON,466,WM291,45.355515,-75.937561,0
FLANDERS AND FRAMINGHAM,2881,WO105,45.27092,-75.772453,0
FLANDERS AND FRAMINGHAM,5468,WO440,45.26947,-75.770622,0
FLANDERS AND FRAMINGHAM,2882,WO445,45.2691,-75.770363,0
FLANDERS AND FRAMINGHAM,5469,WO460,45.271191,-75.772438,0
FLANDERS AND KENNEVALE,2316,WO400,45.267612,-75.768875,0
FLANNERY AND BROOKFIELD,4135,RB410,45.373138,-75.683449,0
FLANNERY AND BROOKFIELD,4137,RB420,45.373409,-75.683624,0
FLANNERY AND RAMSGATE,4136,RB390,45.371922,-75.682121,0
FLANNERY AND RAMSGATE,4134,RB400,45.372051,-75.682373,0
FLANNERY AND SPRINGLAND,8914,RB370,45.370419,-75.681854,0
FLANNERY AND SPRINGLAND,1583,RB380,45.370564,-75.681732,0
FOREST VALLEY  AND AD 1401,7721,EI710,45.458477,-75.545898,0
FOREST VALLEY AND RIDGELEA,7729,EI660,45.45459,-75.54187,0
FOREST VALLEY AND RIDGELEA,823,EI670,45.454571,-75.541672,0
FORESTVALLEY AND AD 1402,866,EI700,45.458359,-75.545746,0
FORESTVALLEY AND FORESTGLEN,7728,EI680,45.457184,-75.541969,0
FORESTVALLEY AND MEADWGLEN,7864,EI650,45.452946,-75.540878,0
FORESTVALLEY AND RIVERMILL,7720,EI690,45.457588,-75.541809,0
FORTUNE AND HAMILTON,6269,WR185,45.189369,-75.842911,0
FORTUNE AND HAMLITON,6272,WR190,45.189819,-75.843422,0
FORTUNE AND JEANNE D'ARC,7937,EK190,45.472603,-75.546837,0
FORTUNE AND MARTIN,6270,WR195,45.187889,-75.841049,0
FORTUNE AND MARTIN,6273,WR200,45.188316,-75.841476,0
FORTUNE AND ORLÉANS,6960,EK091,45.475803,-75.535912,0
FORTUNE AND ORLÉANS,7941,EK095,45.475716,-75.535782,0
FORTUNE AND PRIORY,8178,EK100,45.474823,-75.537781,0
FORTUNE AND ST AGATHE,7938,EK170,45.471394,-75.545235,0
FORTUNE AND ST DUNSTANS,8171,EK120,45.472919,-75.539322,0
FORTUNE AND ST JOVITE,7940,EK110,45.474079,-75.53833,0
FORTUNE AND ST MORITZ,8170,EK180,45.472145,-75.545769,0
FORTUNE AND ST THÉRÈSE,7934,EK115,45.473904,-75.538696,0
FORTUNE AND ST-JÉRÔME,7939,EK140,45.471634,-75.541687,0
FORTUNE AND ST-JÉRÔME,7936,EK150,45.471355,-75.542892,0
FORTUNE AND STE AGATHE,8179,EK160,45.471481,-75.545036,0
FORTUNE AND STE THÉRÈSE,7935,EK130,45.472118,-75.540627,0
FORTUNE AND YORK,6271,WR205,45.185143,-75.83757,0
FOURTH LINE AND ANDREW,3746,SZ340,45.131725,-75.716621,0
FOURTH LINE AND ANDREW,3747,SZ345,45.132168,-75.716766,0
FOXFIELD AND FALK,4609,SL100,45.283901,-75.752304,0
FOXFIELD AND HENFIELD,4607,SL095,45.284412,-75.750511,0
FOXFIELD AND HOLITMAN,4605,SL080,45.285633,-75.749802,0
FOXFIELD AND HOLITMAN,967,SL085,45.285919,-75.749596,0
FOXFIELD AND KADER,4608,SL105,45.283398,-75.753387,0
FOXFIELD AND KNOLLSBROOK,966,SL090,45.284431,-75.750786,0
FRANK KENNY AND JONQUILLE,1419,EZ375,45.497818,-75.452415,0
FRANK KENNY AND JONQUILLE,1418,EZ380,45.497955,-75.452774,0
FRANK KENNY AND OLD MONTRÉAL,1415,EZ355,45.502853,-75.455803,0
FRANK KENNY AND OLD MONTRÉAL,1414,EZ360,45.502747,-75.455948,0
FRANK KENNY AND OLD MONTRÉAL,1416,EZ370,45.501759,-75.455322,0
FRANK KENNY AND SEQUOIA,1417,EZ365,45.501827,-75.455116,0
FRANK KENNY AND WILHAVEN,1420,EZ390,45.494938,-75.449272,0
FRANKTOWN AND CONLEY,2235,WR530,45.163261,-75.88678,0
